<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IBRX.US,5,20240624,162000,7.42,7.44,7.35,7.395,95477,0
IBRX.US,5,20240624,162500,7.3925,7.405,7.255,7.2784,89841,0
IBRX.US,5,20240624,163000,7.265,7.285,7.2,7.27,46345,0
IBRX.US,5,20240624,163500,7.26,7.38,7.25,7.36,49641,0
IBRX.US,5,20240624,164000,7.37,7.37,7.3,7.355,25580,0
IBRX.US,5,20240624,164500,7.355,7.37,7.28,7.32,28588,0
IBRX.US,5,20240624,165000,7.32,7.375,7.31,7.37,18937,0
IBRX.US,5,20240624,165500,7.37,7.45,7.35,7.36,48145,0
IBRX.US,5,20240624,170000,7.3614,7.38,7.27,7.35,37357,0
IBRX.US,5,20240624,170500,7.345,7.43,7.3,7.42,21681,0
IBRX.US,5,20240624,171000,7.42,7.48,7.42,7.46,39613,0
IBRX.US,5,20240624,171500,7.455,7.485,7.438,7.485,29039,0
IBRX.US,5,20240624,172000,7.485,7.485,7.42,7.435,16378,0
IBRX.US,5,20240624,172500,7.435,7.4483,7.4099,7.4483,18652,0
IBRX.US,5,20240624,173000,7.445,7.45,7.37,7.3712,26455,0
IBRX.US,5,20240624,173500,7.375,7.39,7.34,7.39,33417,0
IBRX.US,5,20240624,174000,7.4,7.405,7.355,7.37,30678,0
IBRX.US,5,20240624,174500,7.37,7.38,7.35,7.36,28585,0
IBRX.US,5,20240624,175000,7.36,7.3672,7.32,7.34,29508,0
IBRX.US,5,20240624,175500,7.3364,7.34,7.305,7.32,14359,0
IBRX.US,5,20240624,180000,7.323,7.3388,7.31,7.31,23399,0
IBRX.US,5,20240624,180500,7.31,7.33,7.3001,7.315,32057,0
IBRX.US,5,20240624,181000,7.315,7.32,7.25,7.26,57892,0
IBRX.US,5,20240624,181500,7.25,7.3,7.25,7.285,43235,0
IBRX.US,5,20240624,182000,7.28,7.29,7.26,7.27,23486,0
IBRX.US,5,20240624,182500,7.27,7.3,7.265,7.275,37351,0
IBRX.US,5,20240624,183000,7.275,7.28,7.255,7.26,20263,0
IBRX.US,5,20240624,183500,7.26,7.2902,7.255,7.265,21835,0
IBRX.US,5,20240624,184000,7.26,7.32,7.255,7.285,74661,0
IBRX.US,5,20240624,184500,7.295,7.36,7.295,7.345,38706,0
IBRX.US,5,20240624,185000,7.345,7.36,7.26,7.27,45832,0
IBRX.US,5,20240624,185500,7.26,7.27,7.17,7.21,55305,0
IBRX.US,5,20240624,190000,7.205,7.25,7.18,7.22,35958,0
IBRX.US,5,20240624,190500,7.22,7.2292,7.21,7.215,18849,0
IBRX.US,5,20240624,191000,7.215,7.245,7.2,7.215,22349,0
IBRX.US,5,20240624,191500,7.215,7.25,7.215,7.23,16422,0
IBRX.US,5,20240624,192000,7.235,7.2455,7.22,7.245,23136,0
IBRX.US,5,20240624,192500,7.25,7.2561,7.235,7.255,28471,0
IBRX.US,5,20240624,193000,7.25,7.25,7.21,7.21,25318,0
IBRX.US,5,20240624,193500,7.21,7.285,7.205,7.285,25167,0
IBRX.US,5,20240624,194000,7.28,7.2894,7.25,7.27,29957,0
IBRX.US,5,20240624,194500,7.27,7.28,7.27,7.2725,12716,0
IBRX.US,5,20240624,195000,7.27,7.285,7.24,7.25,22469,0
IBRX.US,5,20240624,195500,7.26,7.2766,7.25,7.26,28694,0
IBRX.US,5,20240624,200000,7.265,7.33,7.25,7.29,42057,0
IBRX.US,5,20240624,200500,7.29,7.33,7.28,7.285,45722,0
IBRX.US,5,20240624,201000,7.285,7.33,7.28,7.31,25314,0
IBRX.US,5,20240624,201500,7.3,7.32,7.28,7.305,27721,0
IBRX.US,5,20240624,202000,7.305,7.33,7.3,7.32,18024,0
IBRX.US,5,20240624,202500,7.325,7.365,7.32,7.355,56435,0
IBRX.US,5,20240624,203000,7.35,7.38,7.35,7.36,37308,0
IBRX.US,5,20240624,203500,7.365,7.41,7.355,7.38,172990,0
IBRX.US,5,20240624,204000,7.385,7.41,7.38,7.4,41609,0
IBRX.US,5,20240624,204500,7.4,7.42,7.375,7.39,49578,0
IBRX.US,5,20240624,205000,7.39,7.4099,7.385,7.3925,41515,0
IBRX.US,5,20240624,205500,7.395,7.445,7.39,7.4325,44802,0
IBRX.US,5,20240624,210000,7.435,7.44,7.405,7.43,31500,0
IBRX.US,5,20240624,210500,7.435,7.47,7.43,7.46,45154,0
IBRX.US,5,20240624,211000,7.455,7.455,7.4,7.41,50922,0
IBRX.US,5,20240624,211500,7.41,7.4759,7.41,7.475,32646,0
IBRX.US,5,20240624,212000,7.475,7.49,7.35,7.41,121123,0
IBRX.US,5,20240624,212500,7.405,7.44,7.39,7.415,36535,0
IBRX.US,5,20240624,213000,7.42,7.45,7.41,7.4291,49230,0
IBRX.US,5,20240624,213500,7.43,7.43,7.38,7.38,34318,0
IBRX.US,5,20240624,214000,7.38,7.385,7.355,7.37,48184,0
IBRX.US,5,20240624,214500,7.37,7.385,7.33,7.335,59769,0
IBRX.US,5,20240624,215000,7.33,7.3678,7.3,7.36,54724,0
IBRX.US,5,20240624,215500,7.365,7.38,7.31,7.34,400571,0
IBRX.US,5,20240625,153000,7.23,7.36,7.18,7.335,49222,0
IBRX.US,5,20240625,153500,7.325,7.3489,7.2,7.21,40728,0
IBRX.US,5,20240625,154000,7.2,7.21,7.09,7.13,77850,0
IBRX.US,5,20240625,154500,7.13,7.1301,7.03,7.04,135490,0
IBRX.US,5,20240625,155000,7.055,7.08,7.01,7.025,73211,0
IBRX.US,5,20240625,155500,7.025,7.101,7.01,7.08,52048,0
IBRX.US,5,20240625,160000,7.07,7.13,7.065,7.085,35568,0
IBRX.US,5,20240625,160500,7.09,7.15,7.08,7.095,35539,0
IBRX.US,5,20240625,161000,7.09,7.1399,7.09,7.115,35219,0
IBRX.US,5,20240625,161500,7.12,7.14,7.095,7.135,16351,0
IBRX.US,5,20240625,162000,7.135,7.17,7.1317,7.16,22483,0
IBRX.US,5,20240625,162500,7.1659,7.19,7.13,7.13,18578,0
IBRX.US,5,20240625,163000,7.125,7.125,7.025,7.03,28437,0
IBRX.US,5,20240625,163500,7.0399,7.065,7.025,7.025,27111,0
IBRX.US,5,20240625,164000,7.025,7.065,7.0237,7.065,14711,0
IBRX.US,5,20240625,164500,7.06,7.085,7.03,7.035,21904,0
IBRX.US,5,20240625,165000,7.035,7.035,7.01,7.015,21826,0
IBRX.US,5,20240625,165500,7.015,7.015,6.99,7.005,89183,0
IBRX.US,5,20240625,170000,7.005,7.055,7.005,7.055,10351,0
IBRX.US,5,20240625,170500,7.058,7.06,7.05,7.055,7025,0
IBRX.US,5,20240625,171000,7.0516,7.0891,7.0512,7.065,24077,0
IBRX.US,5,20240625,171500,7.07,7.1194,7.055,7.1,43322,0
IBRX.US,5,20240625,172000,7.095,7.12,7.0888,7.1,7949,0
IBRX.US,5,20240625,172500,7.095,7.105,7.065,7.075,11230,0
IBRX.US,5,20240625,173000,7.075,7.085,7.0618,7.075,15089,0
IBRX.US,5,20240625,173500,7.075,7.075,7.01,7.015,21091,0
IBRX.US,5,20240625,174000,7.0101,7.03,7.01,7.025,36340,0
IBRX.US,5,20240625,174500,7.02,7.0388,7.015,7.015,16041,0
IBRX.US,5,20240625,175000,7.02,7.1,7.015,7.1,14934,0
IBRX.US,5,20240625,175500,7.1,7.1,7.07,7.075,8561,0
IBRX.US,5,20240625,180000,7.075,7.135,7.07,7.115,16400,0
IBRX.US,5,20240625,180500,7.11,7.11,7.07,7.07,13102,0
IBRX.US,5,20240625,181000,7.075,7.08,7.07,7.075,6649,0
IBRX.US,5,20240625,181500,7.07,7.075,7.05,7.06,16677,0
IBRX.US,5,20240625,182000,7.0601,7.065,7.05,7.06,11569,0
IBRX.US,5,20240625,182500,7.055,7.09,7.05,7.09,11044,0
IBRX.US,5,20240625,183000,7.0898,7.13,7.0804,7.085,12180,0
IBRX.US,5,20240625,183500,7.089,7.09,7.075,7.085,8367,0
IBRX.US,5,20240625,184000,7.085,7.11,7.085,7.11,5963,0
IBRX.US,5,20240625,184500,7.116,7.2,7.1,7.2,31056,0
IBRX.US,5,20240625,185000,7.2,7.21,7.15,7.195,25637,0
IBRX.US,5,20240625,185500,7.19,7.27,7.19,7.27,20064,0
IBRX.US,5,20240625,190000,7.265,7.265,7.2017,7.205,24355,0
IBRX.US,5,20240625,190500,7.2,7.217,7.17,7.2101,17003,0
IBRX.US,5,20240625,191000,7.2136,7.24,7.2136,7.2317,8787,0
IBRX.US,5,20240625,191500,7.231,7.24,7.205,7.23,14955,0
IBRX.US,5,20240625,192000,7.24,7.2999,7.24,7.28,50558,0
IBRX.US,5,20240625,192500,7.28,7.28,7.22,7.2352,48682,0
IBRX.US,5,20240625,193000,7.24,7.24,7.22,7.23,12277,0
IBRX.US,5,20240625,193500,7.24,7.25,7.23,7.2401,10228,0
IBRX.US,5,20240625,194000,7.24,7.24,7.23,7.24,4629,0
IBRX.US,5,20240625,194500,7.24,7.245,7.23,7.245,5400,0
IBRX.US,5,20240625,195000,7.245,7.245,7.195,7.2199,16101,0
IBRX.US,5,20240625,195500,7.215,7.23,7.215,7.23,10599,0
IBRX.US,5,20240625,200000,7.235,7.25,7.2303,7.235,8896,0
IBRX.US,5,20240625,200500,7.235,7.24,7.21,7.235,12563,0
IBRX.US,5,20240625,201000,7.24,7.24,7.215,7.23,8643,0
IBRX.US,5,20240625,201500,7.24,7.27,7.24,7.27,7655,0
IBRX.US,5,20240625,202000,7.26,7.26,7.25,7.25,7508,0
IBRX.US,5,20240625,202500,7.255,7.28,7.25,7.265,14689,0
IBRX.US,5,20240625,203000,7.265,7.27,7.24,7.24,9955,0
IBRX.US,5,20240625,203500,7.2499,7.29,7.245,7.265,32723,0
IBRX.US,5,20240625,204000,7.27,7.285,7.265,7.28,9676,0
IBRX.US,5,20240625,204500,7.285,7.285,7.235,7.235,23904,0
IBRX.US,5,20240625,205000,7.235,7.27,7.23,7.27,23697,0
IBRX.US,5,20240625,205500,7.275,7.3,7.255,7.255,45753,0
IBRX.US,5,20240625,210000,7.255,7.2599,7.235,7.255,16094,0
IBRX.US,5,20240625,210500,7.25,7.26,7.215,7.2199,41167,0
IBRX.US,5,20240625,211000,7.215,7.25,7.165,7.235,56052,0
IBRX.US,5,20240625,211500,7.235,7.2455,7.2017,7.211,20582,0
IBRX.US,5,20240625,212000,7.215,7.239,7.1806,7.22,25276,0
IBRX.US,5,20240625,212500,7.2201,7.225,7.16,7.1601,20336,0
IBRX.US,5,20240625,213000,7.165,7.24,7.155,7.2,33775,0
IBRX.US,5,20240625,213500,7.2,7.22,7.185,7.215,16716,0
IBRX.US,5,20240625,214000,7.215,7.245,7.21,7.21,30877,0
IBRX.US,5,20240625,214500,7.21,7.269,7.21,7.265,36190,0
IBRX.US,5,20240625,215000,7.265,7.34,7.26,7.305,67958,0
IBRX.US,5,20240625,215500,7.3099,7.3099,7.25,7.265,97169,0
